#cell_line_id	d_cid	log10_conc	ic50
ACH-000892	51371303	-5.954243	1.02
ACH-000805	51371303	-5.477121	1.022
ACH-000935	51371303	-8.81697	0.993
ACH-000155	51371303	-5.954243	0.991
ACH-000572	51371303	-7.862728	1.121
ACH-000866	51371303	-7.862728	1.019
ACH-000935	51371303	-6.431364	0.962
ACH-000265	51371303	-5.954243	1.023
ACH-000024	51371303	-6.908485	1.021
ACH-000090	51371303	-6.431364	0.97
ACH-000668	51371303	-5.0	0.494
ACH-000502	51371303	-8.81697	1.017
ACH-000826	51371303	-5.477121	0.9165000000000001
ACH-000805	51371303	-7.862728	1.02
ACH-000687	51371303	-5.954243	1.054
ACH-000454	51371303	-5.477121	0.675
ACH-000097	51371303	-5.477121	0.367
ACH-000448	51371303	-5.0	0.969
ACH-000894	51371303	-7.862728	0.899
ACH-000482	51371303	-6.908485	0.853
ACH-000875	51371303	-7.385606	1.125
ACH-001819	51371303	-8.339849	0.995
ACH-000578	51371303	-8.339849	0.9824999999999999
ACH-000956	51371303	-6.908485	1.021
ACH-000943	51371303	-7.862728	1.012
ACH-000048	51371303	-5.477121	0.785
ACH-000621	51371303	-7.385606	1.068
ACH-000243	51371303	-5.477121	0.863
ACH-000936	51371303	-5.0	0.793
ACH-000138	51371303	-5.0	0.752
ACH-000621	51371303	-7.862728	0.893
ACH-000696	51371303	-8.81697	0.995
ACH-000352	51371303	-5.477121	0.693
ACH-000874	51371303	-5.0	0.824
ACH-000894	51371303	-6.908485	0.9764999999999999
ACH-000311	51371303	-8.339849	0.9984999999999999
ACH-000434	51371303	-6.908485	0.85
ACH-000381	51371303	-8.81697	1.03
ACH-000167	51371303	-5.954243	0.979
ACH-002004	51371303	-8.81697	0.959
ACH-000204	51371303	-6.908485	1.094
ACH-000362	51371303	-7.862728	1.025
ACH-000278	51371303	-8.81697	1.132
ACH-000881	51371303	-8.339849	0.971
ACH-000147	51371303	-7.385606	1.027
ACH-000881	51371303	-8.81697	1.023
ACH-000894	51371303	-7.385606	0.836
ACH-000048	51371303	-5.0	0.629
ACH-000024	51371303	-6.431364	0.944
ACH-000601	51371303	-5.477121	0.924
ACH-000935	51371303	-7.385606	0.957
ACH-000840	51371303	-8.81697	0.874
ACH-000936	51371303	-7.862728	1.027
ACH-000004	51371303	-6.431364	0.984
ACH-000482	51371303	-8.339849	0.863
ACH-002003	51371303	-7.385606	0.974
ACH-000117	51371303	-5.954243	0.721
ACH-000409	51371303	-7.385606	1.019
ACH-000327	51371303	-7.862728	1.058
ACH-001328	51371303	-7.862728	1.016
ACH-000218	51371303	-6.431364	0.91
ACH-000362	51371303	-5.0	-0.076
ACH-000733	51371303	-8.81697	1.039
ACH-000117	51371303	-7.385606	0.965
ACH-000511	51371303	-5.954243	1.0085
ACH-000327	51371303	-8.339849	1.006
ACH-000117	51371303	-6.908485	0.952
ACH-000998	51371303	-8.81697	1.018
ACH-001820	51371303	-6.908485	1.001
ACH-000362	51371303	-6.431364	0.891
ACH-000826	51371303	-5.0	0.7555000000000001
ACH-000551	51371303	-5.954243	0.99
ACH-000886	51371303	-7.862728	0.989
ACH-001064	51371303	-8.81697	1.044
ACH-000440	51371303	-6.908485	0.959
ACH-000243	51371303	-7.385606	0.961
ACH-000785	51371303	-6.431364	0.969
ACH-000866	51371303	-6.908485	0.958
ACH-000506	51371303	-6.431364	0.902
ACH-000599	51371303	-6.908485	1.012
ACH-000856	51371303	-5.477121	0.835
ACH-000014	51371303	-5.0	0.743
ACH-000454	51371303	-6.431364	0.9365
ACH-000352	51371303	-8.339849	0.991
ACH-000019	51371303	-7.862728	1.012
ACH-000885	51371303	-7.862728	0.998
ACH-000090	51371303	-8.339849	0.933
ACH-000664	51371303	-8.339849	0.945
ACH-000148	51371303	-5.954243	0.919
ACH-000265	51371303	-7.862728	1.005
ACH-000264	51371303	-8.339849	0.9755
ACH-000929	51371303	-7.385606	1.059
ACH-000097	51371303	-5.0	0.0189999999999999
ACH-000481	51371303	-8.81697	1.041
ACH-000719	51371303	-7.385606	0.974
ACH-000910	51371303	-5.0	0.277
ACH-000401	51371303	-7.862728	1.011
ACH-000381	51371303	-8.339849	0.905
ACH-000943	51371303	-6.431364	0.989
ACH-000796	51371303	-8.339849	1.08
ACH-000270	51371303	-6.908485	1.043
ACH-000270	51371303	-5.954243	1.01
ACH-000270	51371303	-5.477121	0.85
ACH-000117	51371303	-8.81697	1.028
ACH-000881	51371303	-7.862728	1.011
ACH-000881	51371303	-5.0	0.878
ACH-000766	51371303	-8.339849	1.027
ACH-000307	51371303	-8.81697	1.017
ACH-000998	51371303	-7.862728	1.035
ACH-000024	51371303	-8.81697	1.108
ACH-000874	51371303	-8.339849	0.982
ACH-000621	51371303	-5.477121	0.775
ACH-000535	51371303	-5.954243	0.815
ACH-000292	51371303	-5.477121	0.818
ACH-000826	51371303	-7.862728	1.0525
ACH-000788	51371303	-6.908485	0.999
ACH-000150	51371303	-6.908485	1.0190000000000001
ACH-000711	51371303	-5.0	0.803
ACH-000430	51371303	-5.954243	0.966
ACH-000343	51371303	-5.477121	0.9410000000000001
ACH-000327	51371303	-6.908485	0.971
ACH-000744	51371303	-8.339849	0.777
ACH-000826	51371303	-8.81697	1.104
ACH-000583	51371303	-5.0	0.557
ACH-000502	51371303	-8.339849	0.955
ACH-000019	51371303	-5.477121	0.773
ACH-000840	51371303	-5.477121	0.995
ACH-000624	51371303	-7.385606	0.977
ACH-000601	51371303	-7.385606	1.013
ACH-000759	51371303	-5.477121	0.556
ACH-000535	51371303	-8.339849	0.952
ACH-000470	51371303	-6.908485	0.998
ACH-000648	51371303	-8.81697	1.032
ACH-000496	51371303	-8.81697	0.998
ACH-000014	51371303	-8.339849	0.999
ACH-000014	51371303	-6.431364	0.971
ACH-000719	51371303	-5.477121	0.76
ACH-000719	51371303	-8.339849	0.91
ACH-001819	51371303	-7.862728	1.011
ACH-000663	51371303	-7.862728	1.0
ACH-000944	51371303	-6.431364	0.934
ACH-000107	51371303	-6.908485	1.022
ACH-000222	51371303	-5.477121	0.945
ACH-000352	51371303	-7.862728	1.007
ACH-000468	51371303	-5.954243	0.867
ACH-000576	51371303	-7.862728	1.112
ACH-002040	51371303	-8.81697	0.978
ACH-000796	51371303	-5.954243	0.955
ACH-001328	51371303	-8.81697	1.045
ACH-000582	51371303	-6.908485	1.045
ACH-000904	51371303	-8.339849	1.018
ACH-000904	51371303	-7.862728	1.026
ACH-000652	51371303	-8.339849	0.97
ACH-000550	51371303	-6.908485	0.977
ACH-000204	51371303	-6.431364	0.937
ACH-000107	51371303	-7.385606	1.026
ACH-000986	51371303	-5.0	0.829
ACH-001680	51371303	-7.385606	0.97
ACH-000551	51371303	-8.339849	0.982
ACH-000167	51371303	-8.339849	1.008
ACH-000369	51371303	-6.431364	0.908
ACH-000090	51371303	-5.954243	1.056
ACH-000019	51371303	-8.339849	0.951
ACH-001151	51371303	-8.81697	0.988
ACH-000065	51371303	-5.954243	0.953
ACH-000906	51371303	-5.477121	0.933
ACH-000097	51371303	-7.862728	1.016
ACH-000788	51371303	-5.954243	0.985
ACH-000624	51371303	-8.339849	0.998
ACH-000663	51371303	-8.81697	1.042
ACH-000657	51371303	-7.385606	0.998
ACH-000004	51371303	-8.81697	1.1
ACH-000997	51371303	-6.431364	0.978
ACH-000856	51371303	-6.908485	1.003
ACH-000857	51371303	-5.954243	1.011
ACH-000178	51371303	-5.477121	1.065
ACH-000354	51371303	-8.81697	1.019
ACH-000982	51371303	-5.477121	0.875
ACH-000327	51371303	-6.431364	0.942
ACH-000576	51371303	-6.908485	1.105
ACH-000019	51371303	-8.81697	1.007
ACH-000935	51371303	-7.862728	1.002
ACH-000582	51371303	-5.0	0.869
ACH-000768	51371303	-8.81697	0.972
ACH-000014	51371303	-7.862728	1.041
ACH-000885	51371303	-7.385606	1.017
ACH-000904	51371303	-5.954243	0.936
ACH-000979	51371303	-6.908485	1.007
ACH-000840	51371303	-8.339849	1.101
ACH-000552	51371303	-5.0	0.88
ACH-000066	51371303	-8.339849	1.002
ACH-000535	51371303	-8.81697	1.027
ACH-000572	51371303	-5.477121	0.918
ACH-000350	51371303	-7.862728	1.099
ACH-000866	51371303	-8.339849	1.095
ACH-001064	51371303	-8.339849	0.973
ACH-002003	51371303	-5.0	0.821
ACH-000866	51371303	-5.0	0.618
ACH-000470	51371303	-7.862728	1.001
ACH-000621	51371303	-6.431364	0.917
ACH-000292	51371303	-7.862728	1.073
ACH-000924	51371303	-8.81697	0.995
ACH-000292	51371303	-5.954243	0.896
ACH-000950	51371303	-8.81697	1.031
ACH-000024	51371303	-7.385606	0.933
ACH-000652	51371303	-7.385606	0.963
ACH-000840	51371303	-7.385606	0.959
ACH-000307	51371303	-5.954243	0.982
ACH-000496	51371303	-5.0	0.659
ACH-000320	51371303	-5.0	0.681
ACH-000783	51371303	-5.954243	0.876
ACH-000277	51371303	-8.339849	0.792
ACH-000572	51371303	-5.954243	0.941
ACH-000987	51371303	-8.81697	1.003
ACH-000186	51371303	-6.431364	0.919
ACH-000878	51371303	-5.477121	0.8745
ACH-002040	51371303	-5.954243	0.944
ACH-000108	51371303	-8.81697	0.973
ACH-000722	51371303	-8.81697	1.043
ACH-000068	51371303	-7.862728	1.115
ACH-000867	51371303	-7.862728	0.989
ACH-000218	51371303	-7.862728	1.072
ACH-000929	51371303	-7.862728	1.111
ACH-000114	51371303	-6.908485	0.948
ACH-000852	51371303	-7.862728	0.971
ACH-000277	51371303	-5.0	0.552
ACH-002040	51371303	-5.477121	0.861
ACH-000915	51371303	-7.862728	1.002
ACH-001239	51371303	-7.385606	0.976
ACH-000956	51371303	-5.954243	0.997
ACH-000381	51371303	-5.954243	0.89
ACH-000218	51371303	-5.954243	0.982
ACH-000304	51371303	-6.908485	1.076
ACH-000929	51371303	-8.339849	1.052
ACH-000258	51371303	-5.477121	0.246
ACH-000423	51371303	-7.385606	0.915
ACH-000482	51371303	-5.0	0.218
ACH-000987	51371303	-5.954243	1.012
ACH-000796	51371303	-6.908485	1.119
ACH-000019	51371303	-6.431364	0.967
ACH-000648	51371303	-7.385606	1.006
ACH-000506	51371303	-7.385606	0.975
ACH-000277	51371303	-5.954243	0.98
ACH-000914	51371303	-7.385606	0.991
ACH-000528	51371303	-7.862728	1.02
ACH-000617	51371303	-7.385606	0.9
ACH-000056	51371303	-8.81697	1.071
ACH-000343	51371303	-8.339849	0.9435
ACH-000664	51371303	-5.0	0.512
ACH-000663	51371303	-6.431364	0.97
ACH-000885	51371303	-8.81697	1.112
ACH-000362	51371303	-8.81697	1.014
ACH-000643	51371303	-6.908485	1.045
ACH-000845	51371303	-6.908485	1.059
ACH-000270	51371303	-5.0	0.65
ACH-000796	51371303	-8.81697	1.045
ACH-000270	51371303	-8.339849	0.969
ACH-000270	51371303	-7.385606	0.983
ACH-001328	51371303	-5.0	0.797
ACH-000004	51371303	-5.0	0.555
ACH-002040	51371303	-5.0	0.742
ACH-000019	51371303	-7.385606	0.982
ACH-002003	51371303	-6.431364	0.984
ACH-000243	51371303	-6.908485	1.025
ACH-000510	51371303	-7.385606	0.9724999999999999
ACH-000601	51371303	-8.339849	0.989
ACH-000601	51371303	-6.431364	0.981
ACH-000982	51371303	-7.385606	0.898
ACH-000365	51371303	-6.431364	0.961
ACH-000867	51371303	-5.477121	0.818
ACH-000354	51371303	-7.862728	0.93
ACH-000659	51371303	-5.477121	0.871
ACH-000352	51371303	-5.0	0.387
ACH-000470	51371303	-7.385606	0.93
ACH-000502	51371303	-7.385606	0.943
ACH-000365	51371303	-8.339849	0.991
ACH-000056	51371303	-6.431364	0.911
ACH-000582	51371303	-6.431364	0.937
ACH-000362	51371303	-5.954243	0.875
ACH-000138	51371303	-7.862728	1.122
ACH-000977	51371303	-8.339849	0.961
ACH-002003	51371303	-5.954243	0.982
ACH-000470	51371303	-5.0	0.345
ACH-000365	51371303	-8.81697	1.052
ACH-000440	51371303	-7.862728	1.024
ACH-000704	51371303	-6.431364	0.935
ACH-000563	51371303	-6.908485	1.014
ACH-000502	51371303	-7.862728	0.967
ACH-000218	51371303	-8.339849	0.963
ACH-000929	51371303	-5.0	-0.651
ACH-000878	51371303	-8.81697	1.0234999999999999
ACH-000416	51371303	-5.954243	0.935
ACH-000759	51371303	-6.431364	0.856
ACH-000759	51371303	-8.81697	0.99
ACH-000766	51371303	-6.908485	1.092
ACH-000935	51371303	-5.477121	0.904
ACH-000845	51371303	-7.862728	1.03
ACH-000481	51371303	-5.0	0.469
ACH-000624	51371303	-5.0	1.047
ACH-000766	51371303	-5.954243	0.874
ACH-000811	51371303	-7.385606	0.864
ACH-000924	51371303	-7.862728	1.036
ACH-001064	51371303	-5.0	0.83
ACH-000327	51371303	-8.81697	0.932
ACH-000550	51371303	-7.385606	0.985
ACH-000118	51371303	-5.477121	0.939
ACH-001061	51371303	-8.81697	1.068
ACH-000615	51371303	-5.954243	0.988
ACH-000966	51371303	-5.0	0.776
ACH-000212	51371303	-5.477121	0.906
ACH-000733	51371303	-6.431364	0.982
ACH-000935	51371303	-8.339849	0.973
ACH-000218	51371303	-7.385606	0.954
ACH-000371	51371303	-7.862728	1.056
ACH-000258	51371303	-5.954243	0.868
ACH-000664	51371303	-8.81697	1.134
ACH-000371	51371303	-6.908485	0.995
ACH-000108	51371303	-5.477121	0.986
ACH-000895	51371303	-5.954243	0.909
ACH-000838	51371303	-7.385606	0.949
ACH-000327	51371303	-5.477121	0.855
ACH-000365	51371303	-5.477121	0.785
ACH-000811	51371303	-7.862728	0.945
ACH-000506	51371303	-7.862728	1.041
ACH-000470	51371303	-8.81697	1.028
ACH-000783	51371303	-8.339849	0.998
ACH-000924	51371303	-6.431364	0.938
ACH-000114	51371303	-8.339849	0.974
ACH-000788	51371303	-5.0	0.893
ACH-000969	51371303	-5.954243	1.082
ACH-000929	51371303	-5.477121	-0.0639999999999999
ACH-000800	51371303	-5.0	0.475
ACH-000288	51371303	-5.954243	0.972
ACH-000881	51371303	-5.477121	0.925
ACH-000982	51371303	-5.954243	0.933
ACH-000114	51371303	-7.385606	0.929
ACH-000114	51371303	-8.81697	0.996
ACH-000430	51371303	-5.477121	0.84
ACH-000288	51371303	-8.339849	1.013
ACH-000430	51371303	-7.862728	1.061
ACH-000258	51371303	-6.908485	1.001
ACH-000320	51371303	-8.339849	0.971
ACH-000969	51371303	-7.862728	1.06
ACH-000108	51371303	-7.862728	1.024
ACH-000381	51371303	-6.431364	0.821
ACH-000659	51371303	-6.908485	1.03
ACH-000048	51371303	-8.339849	0.967
ACH-000811	51371303	-5.954243	0.914
ACH-000019	51371303	-5.0	0.565
ACH-000766	51371303	-7.862728	1.112
ACH-000950	51371303	-6.908485	1.028
ACH-000024	51371303	-7.862728	1.062
ACH-000857	51371303	-5.0	0.752
ACH-000663	51371303	-5.0	0.797
ACH-000601	51371303	-6.908485	1.025
ACH-000097	51371303	-7.385606	0.902
ACH-000583	51371303	-5.954243	0.903
ACH-000354	51371303	-6.431364	1.031
ACH-000073	51371303	-8.81697	1.093
ACH-000107	51371303	-5.954243	0.967
ACH-000904	51371303	-6.431364	0.935
ACH-000066	51371303	-7.862728	1.079
ACH-000430	51371303	-8.339849	0.901
ACH-000164	51371303	-5.0	0.87
ACH-000277	51371303	-5.477121	0.74
ACH-000511	51371303	-7.862728	1.0190000000000001
ACH-000800	51371303	-8.339849	0.969
ACH-000502	51371303	-5.954243	0.96
ACH-000292	51371303	-6.908485	0.959
ACH-000365	51371303	-6.908485	1.034
ACH-000506	51371303	-8.339849	0.964
ACH-002040	51371303	-7.862728	1.006
ACH-000840	51371303	-5.0	0.631
ACH-000915	51371303	-5.0	0.921
ACH-001328	51371303	-5.954243	1.021
ACH-002040	51371303	-7.385606	0.95
ACH-000876	51371303	-8.81697	0.997
ACH-001239	51371303	-8.339849	0.996
ACH-000535	51371303	-7.385606	0.952
ACH-000212	51371303	-5.0	0.668
ACH-000785	51371303	-7.862728	1.135
ACH-000164	51371303	-6.431364	0.962
ACH-001328	51371303	-6.908485	1.037
ACH-000362	51371303	-6.908485	1.038
ACH-000583	51371303	-6.908485	1.023
ACH-000966	51371303	-6.431364	0.988
ACH-000248	51371303	-7.862728	1.04
ACH-000744	51371303	-6.431364	0.823
ACH-000583	51371303	-7.862728	1.07
ACH-000277	51371303	-6.431364	0.733
ACH-000155	51371303	-8.81697	0.981
ACH-000371	51371303	-7.385606	1.039
ACH-000401	51371303	-8.81697	0.977
ACH-000929	51371303	-5.954243	0.801
ACH-000243	51371303	-5.954243	0.99
ACH-000506	51371303	-5.477121	0.726
ACH-000573	51371303	-8.339849	1.016
ACH-000875	51371303	-7.862728	0.998
ACH-000875	51371303	-8.339849	1.168
ACH-000248	51371303	-5.477121	0.688
ACH-000155	51371303	-8.339849	0.946
ACH-000481	51371303	-7.385606	1.062
ACH-000277	51371303	-7.862728	1.114
ACH-000369	51371303	-5.954243	0.872
ACH-000430	51371303	-8.81697	1.052
ACH-000258	51371303	-7.862728	1.089
ACH-000327	51371303	-7.385606	1.038
ACH-000650	51371303	-6.908485	1.065
ACH-000014	51371303	-5.954243	0.977
ACH-000652	51371303	-7.862728	1.003
ACH-001239	51371303	-6.431364	0.97
ACH-000889	51371303	-5.477121	0.576
ACH-000108	51371303	-6.908485	1.074
ACH-000775	51371303	-8.339849	1.034
ACH-000914	51371303	-8.339849	0.99
ACH-002004	51371303	-6.431364	0.978
ACH-000889	51371303	-6.908485	1.06
ACH-000583	51371303	-8.339849	1.017
ACH-000783	51371303	-5.477121	0.719
ACH-000502	51371303	-6.431364	0.956
ACH-001064	51371303	-5.954243	1.032
ACH-000744	51371303	-5.954243	0.786
ACH-000354	51371303	-5.0	0.552
ACH-000889	51371303	-8.81697	1.05
ACH-000572	51371303	-8.81697	1.038
ACH-000536	51371303	-5.0	0.608
ACH-000935	51371303	-5.0	0.829
ACH-000381	51371303	-5.0	0.754
ACH-000118	51371303	-5.0	0.929
ACH-000550	51371303	-6.431364	0.958
ACH-000371	51371303	-8.339849	1.032
ACH-000014	51371303	-8.81697	1.049
ACH-000759	51371303	-5.954243	0.757
ACH-000659	51371303	-7.385606	1.022
ACH-000783	51371303	-7.385606	1.011
ACH-000924	51371303	-5.0	0.126
ACH-000926	51371303	-8.81697	1.003
ACH-000982	51371303	-5.0	0.885
ACH-000056	51371303	-7.862728	1.022
ACH-000572	51371303	-8.339849	1.051
ACH-000381	51371303	-7.385606	0.93
ACH-001064	51371303	-7.385606	0.995
ACH-000212	51371303	-6.431364	0.977
ACH-000369	51371303	-5.477121	0.41
ACH-000288	51371303	-6.431364	0.985
ACH-001064	51371303	-6.431364	0.978
ACH-000056	51371303	-7.385606	0.978
ACH-000167	51371303	-7.385606	1.049
ACH-000652	51371303	-6.431364	0.93
ACH-000401	51371303	-6.431364	1.016
ACH-000788	51371303	-6.431364	0.978
ACH-000759	51371303	-5.0	0.255
ACH-000749	51371303	-8.339849	0.942
ACH-000811	51371303	-6.431364	0.891
ACH-000371	51371303	-8.81697	1.055
ACH-000066	9547945	-7.084576	1.058
ACH-000045	9547945	-5.907455	0.903
ACH-000045	9547945	-4.954243	0.141
ACH-000785	9547945	-6.130334	1.062
ACH-000148	9547945	-4.477121	0.45
ACH-000826	9547945	-6.861697	1.054
ACH-000243	9547945	-4.477121	0.823
ACH-000386	9547945	-4.0	0.443
ACH-000562	9547945	-5.907455	0.906
ACH-000386	9547945	-6.384576	1.011
ACH-000580	9547945	-7.338822	0.984
ACH-000681	9547945	-6.130334	0.953
ACH-000548	9547945	-4.477121	0.666
ACH-000162	9547945	-5.907455	0.729
ACH-000148	9547945	-5.907455	0.949
ACH-001345	9547945	-6.861697	0.887
ACH-000589	9547945	-4.954243	0.759
ACH-000062	9547945	-5.430334	0.803
ACH-000555	9547945	-4.0	0.862
ACH-000045	9547945	-4.477121	-0.015
ACH-000990	9547945	-4.954243	0.601
ACH-000583	9547945	-4.0	0.0269999999999999
ACH-000982	9547945	-4.0	0.734
ACH-000310	9547945	-6.861697	0.991
ACH-000800	9547945	-7.815934	1.031
ACH-000548	9547945	-4.954243	0.717
ACH-000014	9547945	-5.430334	0.916
ACH-000248	9547945	-6.384576	1.114
ACH-000253	9547945	-6.861697	0.996
ACH-000706	9547945	-5.176091	0.909
ACH-000148	9547945	-7.338822	1.238
ACH-000861	9547945	-6.130334	1.034
ACH-000800	9547945	-4.477121	0.394
ACH-000781	9547945	-4.954243	0.772
ACH-000062	9547945	-4.954243	0.544
ACH-000386	9547945	-4.477121	0.385
ACH-000454	9547945	-6.384576	0.762
ACH-000722	9547945	-6.861697	0.922
ACH-000243	9547945	-4.954243	0.767
ACH-000386	9547945	-7.338822	1.025
ACH-000861	9547945	-8.038818	1.02
ACH-000785	9547945	-5.653213	0.969
ACH-000638	9547945	-7.084576	1.101
ACH-000800	9547945	-5.907455	1.038
ACH-000062	9547945	-7.815934	1.014
ACH-000213	9547945	-4.954243	0.465
ACH-000914	9547945	-7.338822	0.689
ACH-000925	9547945	-5.907455	1.011
ACH-000781	9547945	-6.861697	1.023
ACH-000564	9547945	-4.0	0.502
ACH-000555	9547945	-5.430334	1.079
ACH-000853	9547945	-7.561698	0.856
ACH-002040	9547945	-7.338822	1.152
ACH-000982	9547945	-4.954243	0.716
ACH-000548	9547945	-5.430334	0.937
ACH-000045	9547945	-6.861697	1.077
ACH-000392	9547945	-4.477121	0.294
ACH-000925	9547945	-7.338822	1.022
ACH-000583	9547945	-7.815934	0.986
ACH-000826	9547945	-4.477121	0.113
ACH-000817	9547945	-4.477121	0.293
ACH-000982	9547945	-5.907455	0.973
ACH-000911	9547945	-4.477121	-0.02
ACH-000378	9547945	-7.815934	1.124
ACH-000744	9547945	-7.084576	0.837
ACH-000411	9547945	-7.815934	0.944
ACH-000766	9547945	-7.084576	0.912
ACH-000966	9547945	-4.0	0.98
ACH-000914	9547945	-4.477121	0.68
ACH-000378	9547945	-4.0	0.246
ACH-000858	9547945	-6.607455	1.07
ACH-000288	9547945	-7.815934	1.006
ACH-000311	9547945	-6.607455	0.928
ACH-000982	9547945	-5.430334	0.877
ACH-000893	9547945	-5.653213	0.891
ACH-000551	9547945	-4.954243	0.625
ACH-000288	9547945	-6.384576	1.093
ACH-000603	9547945	-6.384576	1.032
ACH-000149	9547945	-5.907455	0.95
ACH-000148	9547945	-6.861697	1.051
ACH-000914	9547945	-6.384576	1.007
ACH-000551	9547945	-7.338822	0.987
ACH-000386	9547945	-4.954243	0.476
ACH-000596	9547945	-4.954243	0.654
ACH-000213	9547945	-4.0	0.552
ACH-000731	9547945	-6.861697	0.931
ACH-000982	9547945	-7.815934	0.962
ACH-000583	9547945	-7.338822	0.934
ACH-000562	9547945	-4.477121	0.651
ACH-000858	9547945	-6.130334	0.983
ACH-000336	9547945	-7.338822	1.037
ACH-000362	9547945	-7.815934	1.106
ACH-000344	9547945	-6.384576	1.038
ACH-000677	9547945	-5.176091	0.86
ACH-000990	9547945	-6.861697	0.939
ACH-000264	9547945	-5.176091	0.799
ACH-000496	9547945	-8.038818	0.972
ACH-000454	9547945	-7.338822	0.982
ACH-000288	9547945	-7.338822	1.09
ACH-000846	9547945	-4.0	0.73
ACH-001075	9547945	-4.0	0.902
ACH-000596	9547945	-8.038818	1.149
ACH-000860	9547945	-7.561698	1.05
ACH-000530	9547945	-5.653213	0.882
ACH-000311	9547945	-6.130334	0.99
ACH-000659	9547945	-8.038818	1.016
ACH-000667	9547945	-6.130334	1.006
ACH-000677	9547945	-5.653213	0.941
ACH-000186	9547945	-8.51594	0.926
ACH-000414	9547945	-4.477121	0.155
ACH-000373	9547945	-6.384576	0.979
ACH-000213	9547945	-6.861697	0.995
ACH-000395	9547945	-4.0	0.818
ACH-000327	9547945	-8.51594	0.982
ACH-000627	9547945	-4.69897	0.69
ACH-000392	9547945	-8.038818	1.002
ACH-000477	9547945	-7.815934	0.976
ACH-000589	9547945	-5.430334	0.897
ACH-000468	9547945	-5.907455	0.976
ACH-000706	9547945	-6.130334	1.02
ACH-000976	9547945	-7.338822	0.817
ACH-000935	9547945	-7.338822	1.027
ACH-000336	9547945	-4.0	0.889
ACH-000045	9547945	-7.338822	1.008
ACH-000035	9547945	-7.084576	1.073
ACH-000747	9547945	-6.384576	0.898
ACH-000059	9547945	-7.815934	1.07
ACH-000888	9547945	-7.084576	1.028
ACH-000378	9547945	-5.430334	0.928
ACH-000378	9547945	-4.477121	0.246
ACH-000817	9547945	-6.384576	0.87
ACH-000849	9547945	-6.384576	1.026
ACH-000906	9547945	-7.338822	1.001
ACH-000450	9547945	-4.0	0.671
ACH-000580	9547945	-6.861697	1.055
ACH-000221	9547945	-6.384576	0.983
ACH-000861	9547945	-5.176091	0.803
ACH-000866	9547945	-8.51594	1.024
ACH-000288	9547945	-4.0	0.444
ACH-000433	9547945	-4.0	0.657
ACH-000243	9547945	-5.430334	0.919
ACH-000643	9547945	-6.861697	0.946
ACH-000362	9547945	-7.338822	1.011
ACH-000195	9547945	-4.954243	0.246
ACH-000976	9547945	-7.815934	0.807
ACH-000935	9547945	-6.861697	1.002
ACH-000059	9547945	-6.861697	1.049
ACH-000997	9547945	-6.861697	1.003
ACH-000378	9547945	-5.907455	1.089
